web_scraper_order,web_scraper_start_url,nombre_del_hotel,nombre_usuario,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,nota_personal,nota_confort,nota_wifi,nota_instalaciones_servicios,nota_calidad_precio,nota_limpieza,nota_ubicacion,nota_media_resenas,comentario_media_hotel
"1776284293-4615","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Iris","Italia","","3 noches ·","En grupo","Excepcional","","","10","Fecha del comentario: 15 de mayo de 2023","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4616","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Sergiy","Ucrania","Habitación Doble Estándar con cama supletoria (2 adultos + 1 niño) - 1 o 2 camas","1 noche ·","En familia","Excepcional","","","10","Fecha del comentario: 1 de mayo de 2023","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4617","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Anna","Italia","Habitación Doble Estándar con cama supletoria (2 adultos + 1 niño) - 1 o 2 camas","4 noches ·","Persona que viaja sola","Agradable","","","6,0","Fecha del comentario: 11 de abril de 2026","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4618","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Giuseppe","Italia","","3 noches ·","En pareja","Excepcional","","","10","Fecha del comentario: 6 de abril de 2026","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4619","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Sonia","Francia","","3 noches ·","Persona que viaja sola","Aceptable","","","5,0","Fecha del comentario: 8 de marzo de 2026","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4620","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Palomba","España","","3 noches ·","En pareja","Aceptable","","","5,0","Fecha del comentario: 20 de febrero de 2026","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4621","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Nabil","Marruecos","Habitación Doble Estándar con cama supletoria - 1 o 2 camas","4 noches ·","En grupo","Agradable","","","6,0","Fecha del comentario: 9 de diciembre de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4622","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Magi","España","","2 noches ·","Persona que viaja sola","Agradable","","","6,0","Fecha del comentario: 2 de diciembre de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4623","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Fabio","Italia","Habitación Doble Estándar con cama supletoria (2 adultos + 1 niño) - 1 o 2 camas","3 noches ·","En familia","Excepcional","","","10","Fecha del comentario: 14 de noviembre de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4624","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Claudia","Italia","","3 noches ·","En pareja","Agradable","","","6,0","Fecha del comentario: 27 de octubre de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4625","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Rosario","Italia","","5 noches ·","En pareja","Agradable","","","6,0","Fecha del comentario: 16 de septiembre de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4626","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Celine","Alemania","","3 noches ·","En grupo","Agradable","","","6,0","Fecha del comentario: 26 de agosto de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4627","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Michela","Italia","","2 noches ·","En pareja","Agradable","","","6,0","Fecha del comentario: 23 de agosto de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4628","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Zarko","Bosnia y Herzegovina","","4 noches ·","En pareja","Excepcional","","","10","Fecha del comentario: 1 de julio de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4629","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Laurent","Francia","","2 noches ·","En pareja","Excepcional","","","10","Fecha del comentario: 10 de junio de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4630","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Ambrico","Italia","","3 noches ·","En grupo","Aceptable","","","5,0","Fecha del comentario: 14 de mayo de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4631","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Marius","Alemania","Habitación Doble Estándar con cama supletoria (2 adultos + 1 niño) - 1 o 2 camas","3 noches ·","En familia","Excepcional","","","10","Fecha del comentario: 22 de abril de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4632","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Maurizio","Italia","","1 noche ·","En pareja","Agradable","","","6,0","Fecha del comentario: 16 de abril de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4633","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Tomas","Suecia","","2 noches ·","En pareja","Excepcional","","","10","Fecha del comentario: 2 de marzo de 2025","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4634","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Di","Italia","Habitación Doble Estándar con cama supletoria (2 adultos + 1 niño) - 1 o 2 camas","2 noches ·","En familia","Excepcional","","","10","Fecha del comentario: 19 de diciembre de 2024","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4635","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Michal","República Checa","","2 noches ·","Persona que viaja sola","Excepcional","","","10","Fecha del comentario: 18 de diciembre de 2024","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4636","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Cagatay","Italia","Habitación Doble Estándar con cama supletoria (2 adultos + 1 niño) - 1 o 2 camas","2 noches ·","En familia","Agradable","","","6,0","Fecha del comentario: 10 de diciembre de 2024","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4637","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Pedrobrilha","Portugal","","1 noche ·","En grupo","Aceptable","","","5,0","Fecha del comentario: 4 de diciembre de 2024","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4638","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Francesc","España","","1 noche ·","Persona que viaja sola","Agradable","","","6,0","Fecha del comentario: 27 de septiembre de 2024","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4639","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Andreia","Portugal","","2 noches ·","En pareja","Agradable","","","6,0","Fecha del comentario: 11 de septiembre de 2024","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4640","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Ekaterina","Portugal","","3 noches ·","En pareja","Agradable","","","6,0","Fecha del comentario: 9 de septiembre de 2024","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4641","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Fogazzi","Italia","","3 noches ·","En pareja","Aceptable","","","5,0","Fecha del comentario: 5 de septiembre de 2024","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
"1776284293-4642","https://www.booking.com/hotel/es/nh-valencia-las-ciencias.es.html?aid=356980&label=gog235jc-10CAsoRkIYbmgtdmFsZW5jaWEtbGFzLWNpZW5jaWFzSApYA2hGiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALa1v3OBsACAdICJDlhZmNlZjUzLWVmYmUtNGMwNC1hYjBlLTA2ODNjZWM1OGQ4Y9gCAeACAQ&sid=afddae5c6fc30453f2483d9a4a11013d&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776249701&srpvid=5aba4b2d576509e7&type=total&ucfs=1&","NH Valencia Las Ciencias","Nicola","Italia","","2 noches ·","En pareja","Agradable","","","6,0","Fecha del comentario: 28 de agosto de 2024","8,7","8,2","7,8","7,8","7,6","8,4","8,9","7,9","Bien"
