web_scraper_order,web_scraper_start_url,nombre_del_hotel,nombre_usuario,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,nota_personal,nota_confort,nota_wifi,nota_instalaciones_servicios,nota_calidad_precio,nota_limpieza,nota_ubicacion,nota_media_resenas,comentario_media_hotel
1776288965-7425,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Marielle,Francia,Habitación Interior Individual Pequeña,1 noche ·,En grupo,Agradable,"Très bien situé au coeur de la vieille ville,  vieux bâtiment avec ses inconvénients","Ma Chambre petite ,donnait sur un patio clos générant des remontées d'odeurs nauséabondes d'égouts persistantes dans la chambre","6,0",Fecha del comentario: 24 de enero de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7426,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Bresolin,Italia,,3 noches ·,En familia,Valencia a portata di mano,"Centralissimo e comodo per visitare la città. Ottima colazione, personale gentile e attento.",,10,Fecha del comentario: 22 de enero de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7427,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Mieczysław,Polonia,,2 noches ·,En familia,Rewelacyjna lokalizacja przy gółównym placu miasta.,Świetna lokalizacja przy głównym placu. Łatwo dojść do każdego ciekawego miejsca.  Bardzo dobre śniadania. Stołówka z pięknym widokiem na okolicę. Bardzo przychylna obsługa.,,10,Fecha del comentario: 19 de enero de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7428,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Sabine,Austria,Habitación Doble con terraza,3 noches ·,En pareja,Excepcional,"Wir waren im 8. Stock und konnten vom Balkon das Silvesterfeuerwerk bewundern. Top.
Auch die zentrale Lage und die vielen Lokale fanden wir sehr angenehm.",,10,Fecha del comentario: 16 de enero de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7429,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Nuanda,Italia,,5 noches ·,En familia,Agradable,,Risale la puzza di fogna dai bagni,"6,0",Fecha del comentario: 6 de enero de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7430,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Tomáš,República Checa,,2 noches ·,En pareja,Vyhnete se pokojum oznacenym Economy a Indoor!!!!,Lokalita,"Pokoje oznacene Indoor maji okno do smradlaveho svetliku, kam neni mozne otevrit okno. Na fotkach to neni videt. Zapach je odpudivy a zdravi ohrozujici.
Po stiznosti jsme byli prestehovani (a dostali slevu na prvni noc), ale negativni zazitek pretrvava.
Snidane bohuzel z nejlevnejsich surovin.
Samostatnou kapitolou je pristup do vyssich pater hotelu. Hotel ma dva vytahy, ktere jsou absolutne pretizene. Schodiste je velmi uzke. Ani si nechci predstavit, co by se delo v pripade pozaru (hotel ma min 9 pater)…","2,0",Fecha del comentario: 2 de enero de 2024,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7431,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Iris,Países Bajos,Habitación Triple,3 noches ·,En pareja,verblijfsplezier hangt af van de kamer die je krijgt.,"Het ontbijt was prima met heerlijk vers fruit en sapjes, qua eten niet mega uitgebreid maar wel prima. 
Gastvrijheid voor ons hondje was uitstekend, er lagen bakjes voor eten en drinken en een kussen waar hij op kon liggen. 
Valencia zelf is erg mooi, zeker een aanrader om fietsen te huren en lekker op de fiets de stad te ontdekken.","Onze 1e kamer was klein, in het midden van het hotel gelegen. De airco kon niet meer aan (in het hele hotel niet) waardoor het, met 27 graden buiten, best warm was. Bij het openen van het (hele kleine) raam kwam er een rioollucht naar binnen. Ik heb contact opgenomen met de receptie via de whatsapp wat goed werkte. We hebben 1 nacht in die kamer moeten slapen en konden de volgende middag naar een andere kamer, deze was aan de buitenkant van het hotel, met een balkon en uitzicht op het plein.
 meer mogelijkheid om te ventileren en ontspannen te zitten in de kamer.","6,0",Fecha del comentario: 13 de diciembre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7432,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Angelika,Alemania,Habitación Doble - 2 camas,3 noches ·,En pareja,Excepcional,"Zentrale Nähe, super freundliches Personal, alles zu Fuß erreichbar. Zimmer sauber und sehr schön, hatten ein besonders schönes. Kommen gerne wieder.",,10,Fecha del comentario: 4 de diciembre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7433,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Nelly,Francia,,2 noches ·,En pareja,"Idéalement placé, belle vue mais malheureusement très/trop bruyant.","L’accueil du personnel, la literie et la propreté de la salle de bain.
L’emplacement parfait pour visiter ainsi que la vue sur la place du 6eme étage.
La consigne à bagages très pratique.","Principalement le bruit, les chambres n’ont aucune isolation phonique, ni sur le couloir, ni entre les chambres.
Le manque de mobilier, en particulier une lampe de chevet serait parfait pour éviter d’avoir les spots du plafond en plein visage.","6,0",Fecha del comentario: 4 de diciembre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7434,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Marine,Francia,Habitación Interior Individual Pequeña,1 noche ·,Persona que viaja sola,Un personnel incroyable qui fait oublier la qualité de la cahmbre,Le personnel est juste incroyable. L’emplacement est juste parfait. C’est calme,"La chambre n’est vraiment pas terrible
Le chauffage ne chauffe pas. Ce n’est vraiment pas en bon etat","5,0",Fecha del comentario: 4 de diciembre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7435,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Esther,España,Habitación Interior Individual Pequeña,1 noche ·,Persona que viaja sola,Correcte per dos dies i res mes. Cumpleix la funcio i prou,La situacio,"Crec q s’ha de renovar, es veu net pero vell","6,0",Fecha del comentario: 2 de diciembre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7436,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Laura,Italia,Habitación Interior Individual Pequeña,3 noches ·,Persona que viaja sola,Agradable,"La posizione è ottima, si è in centro, in un bel punto, vicino alla metro. La colazione è molto buona e scenica","La pulizia non è ottima, sicuramente da migliorare","6,0",Fecha del comentario: 28 de noviembre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7437,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Esther,Países Bajos,,3 noches ·,En pareja,Kamer binnenzijde geen aanrader!,"Ligging centrum, dichtbij metro: lijn 5 Xativa - AirPort .","Kamer aan de binnenzijde, erg geïsoleerd. Raam keek uit op niets / stank en rumoer van ontbijtruimte. Douche lekte water naar de vloertegels. Warme kamer, wel
Airco maar deze was lawaaierig.","6,0",Fecha del comentario: 20 de octubre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7438,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Michele,Italia,Habitación Doble,3 noches ·,En pareja,Piacevole,"La posizione, nel cuore di Valencia",,"6,0",Fecha del comentario: 2 de octubre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7439,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Łukasz,Polonia,Habitación Interior Individual Pequeña,4 noches ·,Persona que viaja sola,Ja i valencia,"Obsługa mila
Pyszne śniadania
Ciepła woda zawsze, nie to co w hotelach w Madrycie",Trochę głośno pracuje klimatyzator,10,Fecha del comentario: 26 de septiembre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7440,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Peter,Austria,Habitación Doble con terraza,2 noches ·,En pareja,Excepcional,"Sensationelle Lage, für 2 Sterne super Ambiente. Sehr bemüht. Zimmer 705 ist super!","Wenn kritisch ist, wird man Fehler finden. Dusche etc.
Aber es ist 2 Stern",10,Fecha del comentario: 21 de septiembre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7441,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Antonio,Italia,,4 noches ·,En familia,Decepcionante,"la posizione, la cordialità dello staff","le stanze interne sono dei tuguri senza affaccio, solo un apertura su un cunicolo interno","4,0",Fecha del comentario: 21 de septiembre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7442,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Michela,Italia,Habitación Doble,5 noches ·,En pareja,Excepcional,"Ottima posizione. La camera semplice ma con ottimi confort. Personale gentile e disponibile. 
Molto consigliato!!",,10,Fecha del comentario: 15 de septiembre de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7443,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Frederique,Países Bajos,,2 noches ·,En familia,Agradable,Locatie,Erg verouderde kamers met weinig tot geen comfort.,"6,0",Fecha del comentario: 19 de agosto de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7444,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Ingo,Alemania,,1 noche ·,En familia,"Nie wieder, absolut nicht empfehlenswert.",Die Lage war gut und es war verhältnismäßig sauber.,"Wir mußten bezahlen, BEVOR wir das Zimmer überhaupt sehen durften. Scheinbar hat das Hotel die Erfahrung gemacht, daß die Gäste reißaus nehmen, wenn sie die Zimmer sehen. Entsprechend war das Zimmer dann auch, lieblos eingerichtet, nicht einmal Nachttischlampen, man konnte nur hellgrelle Spots von der Decke anschalten. 
Ich habe im Nachhinein die Kommentare anderer Gäste gelesen, das Hotel hat wahrscheinlich 3 schöne Zimmer, von denen zeigen sie Bilder, der Rest ist Schrott. 
Besonders unverschämt ist, daß das Hotel die Klimaanlage im Zimmer nicht anschaltet, wir kamen also in einen ca. 30 Grad heißen Brutofen, wären wir nicht sofort zu einer Stadtbesichtigung aufgebrochen, man hätte es in dem Zimmer überhaupt nicht aushalten können (runterkühlen mit der Klima dauert ja eine Weile). 
Die Betten waren immerhin ok. Aber trotzdem eines der schlechtesten Hotels, in denen ich je war und komplett überteuert. Wir haben für ein Familienzimmer (ohne Frühstück) über 270 € bezahlt, in Valencia, also nicht gerade der Touristenhotspot.","3,0",Fecha del comentario: 31 de julio de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7445,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Aurora,Italia,Habitación Doble,3 noches ·,En pareja,Ottimo,"L’hotel è situato in una posizione strategica, in centro, vicino a tutto, anche alla metro. Il personale cordiale sempre pronto a rispondere alle nostre richieste, dando consigli utili.",Nulla da segnalare.,10,Fecha del comentario: 25 de julio de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7446,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Lucia,Austria,Habitación Triple,3 noches ·,En familia,Excepcional,Casual Vintage ist absolut empfehlenswert.  Nett - komfortabel- sauber und super Lage,,10,Fecha del comentario: 21 de julio de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7447,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Silsamar,Suiza,Habitación Doble Deluxe,6 noches ·,En pareja,"Soggiorno eccezionale, oltre ogni aspettativa.","Posizione eccezionale all'angolo della Plaza del Ayuntamento, a pochi passi dalla Plaza de la Reina e dalle altre attrazioni del Centro Storico. Tutto il personale è cordialissimo. Ottima colazione con vasta scelta. L'Hotel meriterebbe 3 stelle!",,10,Fecha del comentario: 21 de julio de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
1776288965-7448,https://www.booking.com/hotel/es/casual-valencia-vintage.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&dest_id=1710241&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776273105&srpvid=7ed978cc48a00570&type=total&ucfs=1&,Casual Vintage Valencia,Eliane,Brasil,Habitación Triple,2 noches ·,En familia,Agradável e tranquila,"Funcionários atenciosos, excelente localização, café da manhã variado e muito bom. Camas confortáveis e de bom tamanho.","Falta de um frigobar.  Devido ao intenso calor, fez falta para termos água gelada sempre disponível.
Ar condicionado  ligado permanentemente em 26 graus, nos informaram que não poderia ser regulado numa temperatura mais agradável devido a alguma lei.",10,Fecha del comentario: 20 de julio de 2023,"9,3","8,6","8,6","8,2","8,4","8,7","9,8","8,4",Muy bien
