web_scraper_order,web_scraper_start_url,nombre_del_hotel,nombre_usuario,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,nota_personal,nota_confort,nota_wifi,nota_instalaciones_servicios,nota_calidad_precio,nota_limpieza,nota_ubicacion,nota_media_resenas,comentario_media_hotel
"1776260909-7592","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Jim","Austria","Habitación Cuádruple Superior","3 noches ·","En grupo","Excepcional","","","10","Fecha del comentario: 26 de mayo de 2023","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7593","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Mona","Brasil","Habitación Doble Estándar con vistas a la plaza del ayuntamiento","2 noches ·","En pareja","Bien","","","7,0","Fecha del comentario: 2 de enero de 2026","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7594","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Swee","Singapur","","2 noches ·","En familia","Bien","","","7,0","Fecha del comentario: 6 de diciembre de 2025","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7595","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Jessica","Reino Unido","","6 noches ·","Persona que viaja sola","Bien","","","7,0","Fecha del comentario: 24 de septiembre de 2025","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7596","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Pinar","Reino Unido","","1 noche ·","En grupo","Bien","","","7,0","Fecha del comentario: 12 de febrero de 2025","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7597","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","James","Reino Unido","","1 noche ·","Persona que viaja sola","Bien","","","7,0","Fecha del comentario: 8 de febrero de 2025","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7598","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Bruce","Estados Unidos","Habitación Doble Estándar con vistas a la plaza del ayuntamiento","2 noches ·","En pareja","Bien","","","7,0","Fecha del comentario: 28 de octubre de 2024","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7599","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Jjulli","Serbia","Habitación Doble Económica con vistas al patio interior","1 noche ·","En familia","Bien","","","7,0","Fecha del comentario: 14 de octubre de 2024","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7600","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Jose","Estados Unidos","Habitación Estándar","1 noche ·","En pareja","Bien","","","7,0","Fecha del comentario: 24 de septiembre de 2024","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7601","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Mary","Irlanda","Habitación Cuádruple Prémium","4 noches ·","En grupo","Bien","","","7,0","Fecha del comentario: 3 de mayo de 2024","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7602","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Emiliano","Argentina","Habitación Doble Económica con vistas al patio interior","1 noche ·","Persona que viaja sola","Bien","","","7,0","Fecha del comentario: 25 de abril de 2024","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7603","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Patrick","Canadá","Habitación Doble con balcón - Plaza del ayuntamiento","4 noches ·","En grupo","Bien","","","7,0","Fecha del comentario: 6 de abril de 2024","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7604","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Janet","Reino Unido","Habitación Estándar","3 noches ·","En grupo","Bien","","","7,0","Fecha del comentario: 5 de marzo de 2024","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7605","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Bettina","Suiza","Habitación Doble Económica con vistas al patio interior","1 noche ·","En pareja","Bien","","","7,0","Fecha del comentario: 3 de enero de 2024","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7606","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Nacho","España","Habitación Estándar","2 noches ·","Persona que viaja sola","Bien","","","7,0","Fecha del comentario: 23 de noviembre de 2023","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7607","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Henry","Estados Unidos","Habitación Doble Deluxe - 1 o 2 camas","1 noche ·","Persona que viaja sola","Pésimo","","","1,0","Fecha del comentario: 2 de noviembre de 2023","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7608","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Noah","Alemania","Habitación Doble Económica con vistas al patio interior","1 noche ·","En grupo","Bien","","","7,0","Fecha del comentario: 11 de julio de 2023","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7609","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Maria","España","Habitación Doble Económica con vistas al patio interior","1 noche ·","Persona que viaja sola","Bien","","","7,0","Fecha del comentario: 23 de junio de 2023","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7610","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Mona","Israel","Habitación Doble Estándar con vistas a la plaza del ayuntamiento","3 noches ·","En familia","Bien","","","7,0","Fecha del comentario: 25 de diciembre de 2025","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7611","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Fatih","Turquía","Habitación Estándar","1 noche ·","Persona que viaja sola","Bien","","","7,0","Fecha del comentario: 13 de noviembre de 2025","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7612","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Paul","Reino Unido","Habitación Doble Estándar con vistas a la plaza del ayuntamiento","4 noches ·","En pareja","Bien","","","7,0","Fecha del comentario: 23 de junio de 2025","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
"1776260909-7613","https://www.booking.com/hotel/es/venecia.es.html?aid=311090&label=hotel-92883-es-%2A4vs33ODk_lp5NoFsuYp7QS161716332610%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-2397602597457%3Akwd-2676624277%3Alp9197712%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcGt_tphEo8pawEozW2KQ80&sid=d6482888295e2136ec8e3e06b43978ee&age=0&all_sr_blocks=9288332_88193104_2_2_0&checkin=2026-04-24&checkout=2026-04-25&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=9288332_88193104_2_2_0&hpos=1&matching_block_id=9288332_88193104_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=9288332_88193104_2_2_0__19580&srepoch=1776250585&srpvid=fd804ce223920107&type=total&ucfs=1&","Venecia Plaza Centro","Moore","España","","1 noche ·","En familia","Bien","","","7,0","Fecha del comentario: 8 de junio de 2025","9,5","9,4","8,9","9,1","9,0","9,4","9,9","9,2","Fantástico"
